id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,user_followers_count,friends_count,is_quote_status,favorited,retweeted,is_retweet
1.433969379344065e+18,Sat Sep 04 01:45:16 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",traficogt atención reportan accidente transito columpio vista hermosa dirección hacia carretera salvador tome precauciones conducir periodismoquedalacara,TraficoGT Atención reportan accidente transito Columpio Vista Hermosa dirección hacia Carretera El Salvador tome precauciones conducir PeriodismoQueDaLaCara https //t.co/SWzOwaHmY6,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,0,RadioPuntoGT,0.0,"TraficoGT,PeriodismoQueDaLaCara",,Guatemala,,,,,151753,0,0,0,0,0
1.433969220979773e+18,Sat Sep 04 01:44:38 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",traficogt alvaroarzue dunionistas ah pues unionista votó improbación vez pasada vez va votar improbar,traficogt AlvaroArzuE DUnionistas Ah pues unionista votó improbación vez pasada ¿está vez va votar improbar,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,0,rebkrriaza,,,"traficogt,AlvaroArzuE,DUnionistas",Guatemala,,1.433959421596602e+18,93938886.0,traficogt,5252,291,0,0,0,0
1.433968805181546e+18,Sat Sep 04 01:42:59 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tomen precauciones necesarias lluvias torrenciales alta verapaz actividad eléctrica vientos fuertes acompaansistemadebajapresión bajapresión climagt tiempogt tráficogt transitogt temporalgt eliunuila ottoinque otonielrivera nelsonyalibat,Tomen precauciones necesarias lluvias torrenciales Alta Verapaz actividad eléctrica vientos fuertes acompañan SistemaDeBajaPresión BajaPresión ClimaGt TiempoGt TráficoGt TransitoGt TemporalGt EliuNuila OttoInque otonielrivera32 NelsonYalibat https //t.co/uRgVUNusg2,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,0,AlertaGt502,0.0,"SistemaDeBajaPresión,BajaPresión,ClimaGt,TiempoGt,TráficoGt,TransitoGt,TemporalGt","EliuNuila,OttoInque,otonielrivera32,NelsonYalibat",Guatemala,,1.43393838187717e+18,796436880.0,AlertaGt502,14373,2724,0,0,0,0
1.43396844973953e+18,Sat Sep 04 01:41:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",vichoguate traficogt verguenza done guatemala si vecino haiti necesita mas calamidad terremoto prefieren dar donacion gobierno corrupto ineptos aceptan dominicanos sabran corrupcion diz gobernantes verga,vichoguate traficogt QUE VERGUENZA QUE DONE A GUATEMALA SI SU VECINO HAITI LO NECESITA MAS POR CALAMIDAD POR TERREMOTO Y PREFIEREN DAR ESA DONACION A UN GOBIERNO CORRUPTO DE INEPTOS Y ESTOS LO ACEPTAN LOS DOMINICANOS SABRAN ESTA CORRUPCION DE SUS DIZ DE GOBERNANTES A LA VERGA,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,0,chejo65rojo,,,"vichoguate,traficogt",,,1.433940458401632e+18,258996349.0,vichoguate,24,470,0,0,0,0
1.433966834504643e+18,Sat Sep 04 01:35:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt machavarria hocsignus traficogt diciembre haití,RT machavarria2016 hocsignus traficogt Diciembre Haití,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,1,hocsignus,,,"machavarria2016,hocsignus,traficogt",Guatemala,,,,,781,771,0,0,0,1
1.4339666555462e+18,Sat Sep 04 01:34:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hocsignus traficogt diciembre haití,hocsignus traficogt Diciembre Haití,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,1,machavarria2016,,,"hocsignus,traficogt",,,1.433962173240316e+18,1.006703686486319e+18,hocsignus,24,74,0,0,0,0
1.433966633488355e+18,Sat Sep 04 01:34:21 +0000 2021,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",rt albakeneth alertaalbakeneth mardely yamileth sucupo tejax aos edad desapareció septiembre alde,RT alba_keneth AlertaAlbaKeneth ⚠️| Mardely Yamileth Sucupo Tejax 15 años edad Desapareció 03 septiembre 2021 Alde…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,9,traficogt,,AlertaAlbaKeneth,alba_keneth,Guatemala,,,,,290032,104,0,0,0,1
1.433965044551782e+18,Sat Sep 04 01:28:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt edimalejandro traficogt emisorasunidas así paso carretera q va cenma búcaro,RT edimalejandro TraficoGT EmisorasUnidas así paso carretera q va cenma Búcaro https //t.co/Wub9jPeZcp,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,2,seguidorgt,0.0,"TraficoGT,EmisorasUnidas",edimalejandro,,,,,,176,336,0,0,0,1
1.433965033197814e+18,Sat Sep 04 01:28:00 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt edimalejandro traficogt emisorasunidas así paso carretera q va cenma búcaro,RT edimalejandro TraficoGT EmisorasUnidas así paso carretera q va cenma Búcaro https //t.co/Wub9jPeZcp,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,2,oco_motora,0.0,"TraficoGT,EmisorasUnidas",edimalejandro,Macondo,,,,,218,317,0,0,0,1
1.433964945666871e+18,Sat Sep 04 01:27:39 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt alertagt actualizaciónviernes hrslluvias generalizadas guatemala efectos sistema baja presión norte d,RT AlertaGt502 Actualización Viernes 3/09 17:30hrs Lluvias generalizadas Guatemala🇬🇹 efectos Sistema Baja Presión norte d…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,3,ChrizEscobar,,,AlertaGt502,GT,,,,,279,30,0,0,0,1
1.433964600899391e+18,Sat Sep 04 01:26:17 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt alertagt tráficogtreportan accidente bus reina utatlán ruta quiché km ruta interamericana aparent,RT AlertaGt502 TráficoGt Reportan ACCIDENTE DE BUS Reina Utatlán ruta Quiché Km 120 Ruta Interamericana Aparent…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,8,ChrizEscobar,,"TráficoGt,Quiché",AlertaGt502,GT,,,,,279,30,0,0,0,1
1.43396423957257e+18,Sat Sep 04 01:24:51 +0000 2021,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",rt vichoguate ahorarepública dominicana donará guatemala dosis vacunas astrazeneca dicho país suficientes dosis,"RT vichoguate AHORA República Dominicana donará Guatemala 304,000 dosis vacunas AstraZeneca Dicho país suficientes dosis…","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,77,traficogt,,,vichoguate,Guatemala,,,,,290032,104,0,0,0,1
1.433964216785023e+18,Sat Sep 04 01:24:45 +0000 2021,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",rt hocsignus noviembre somalia donará dosis faveen miedo,"RT hocsignus En noviembre Somalia donará 200,000 dosis Faveen miedo https //t.co/X0Of4q8cGS","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,5,traficogt,0.0,,hocsignus,Guatemala,,,,,290032,104,1,0,0,1
1.433963300451148e+18,Sat Sep 04 01:21:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",animalitos volante si mínimo presentimiento cambió semáforo van quedar atravesados media calle simplemente atraviesen pendejos traficogt,Animalitos volante si mínimo presentimiento cambió semáforo van quedar atravesados media calle simplemente NO TE ATRAVIESEN PENDEJOS TraficoGT,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,1,0,lnunez_l,,TraficoGT,,Centroamerica,,,,,407,1844,0,0,0,0
1.433962817216995e+18,Sat Sep 04 01:19:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",día toquedequeda así trafico hacia avenida hincapié traficogt bocadelmonte zona,A día ToqueDeQueda así Trafico hacia avenida Hincapié TraficoGT BocaDelMonte Zona13 https //t.co/FnfeF0xv7R,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,0,KkhrizZ777,0.0,"ToqueDeQueda,Trafico,TraficoGT,BocaDelMonte,Zona13",,,,,,,99,472,0,0,0,0
1.433961649212469e+18,Sat Sep 04 01:14:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",horas traficogt vista hermosa condado naranjo,2.5 horas TraficoGT Vista Hermosa Condado Naranjo 😒,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,0,Paulakii,,TraficoGT,,Guatemala ,"[[-92.2273874, 13.72873], [-88.2210552, 13.72873], [-88.2210552, 17.816205], [-92.2273874, 17.816205]]",,,,271,384,0,0,0,0
1.433960948352573e+18,Sat Sep 04 01:11:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt autoseller toyota landcruiser motor v gasolina automática velxblindaje pantalla tipo tesla cool,RT AUTOSELLER2 TOYOTA LandCruiser 2012 ▶️ Motor 4.6 V8 Gasolina ▶️Automática 6 vel ▶️ 4X4 ▶️ BLINDAJE 7 ▶️Pantalla Tipo Tesla ▶️Cool…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,1,pedropa21248582,,"TOYOTA,LandCruiser,Motor,4X4,BLINDAJE",AUTOSELLER2,,,,,,9,112,0,0,0,1
1.433960066063946e+18,Sat Sep 04 01:08:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",parqueada hace media hora obelisco esperando tráfico avance subir hacia próceres ciudá futusho traficogt,Estoy parqueada hace media hora obelisco esperando tráfico avance subir hacia próceres La ciudá futusho TraficoGT https //t.co/UCl1p7aLIB,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,1,0,IvethMariandre,0.0,TraficoGT,,Guatemala de la Asunción,,,,,693,289,0,0,0,0
1.433959421596602e+18,Sat Sep 04 01:05:42 +0000 2021,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",traducciónvotamos xq sombrero regresó vacíort alvaroarzue día maana dunionistas votaremos calamidad libertades derechos individuales pueden seguir siendo restringidos gobierno,Traducción Votamos xq sombrero regresó vacío RT AlvaroArzuE El día mañana 🔆 DUnionistas votaremos 𝒆𝒏 𝒄𝒐𝒏𝒕𝒓𝒂 Estado Calamidad Las libertades derechos individuales pueden seguir siendo restringidos gobierno https //t.co/XXV5Kg2sSY,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,10,3,traficogt,0.0,,"AlvaroArzuE,DUnionistas",Guatemala,,,,,290032,104,0,0,0,0
1.433958807126876e+18,Sat Sep 04 01:03:15 +0000 2021,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",rt albakeneth alertaalbakeneth osvin leonides gonzález pasen aos edad desapareció septiembre zona,RT alba_keneth AlertaAlbaKeneth ⚠️| Osvin Leonides González Pasen 04 años edad Desapareció 03 septiembre 2021 Zona…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,20,traficogt,,AlertaAlbaKeneth,alba_keneth,Guatemala,,,,,290032,104,0,0,0,1
1.433958650813551e+18,Sat Sep 04 01:02:38 +0000 2021,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",mal peorrt plazapublicagt algún problema algún problema oswaldo samayoa ve cara oscura resolución hoy cc autorizado conmutar penas delitos corrupción lee aquí,De mal peor RT PlazaPublicaGT `` ¿Hay algún problema Sí algún problema '' Oswaldo Samayoa ve cara oscura resolución hoy CC autorizado conmutar penas delitos corrupción Lee aquí https //t.co/8RJVoMeAhO,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,1,2,traficogt,0.0,,PlazaPublicaGT,Guatemala,,,,,290032,104,0,0,0,0
1.43395839520852e+18,Sat Sep 04 01:01:37 +0000 2021,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",rt plazapublicagt algún problema algún problema oswaldo samayoa ve cara oscura resolución hoy cc,RT PlazaPublicaGT `` ¿Hay algún problema Sí algún problema '' Oswaldo Samayoa ve cara oscura resolución hoy CC…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,9,traficogt,,,PlazaPublicaGT,Guatemala,,,,,290032,104,0,0,0,1
1.433958303508402e+18,Sat Sep 04 01:01:15 +0000 2021,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",rt marcovfonseca escuchar porras acusar jsandoval carecer ética plagió falsa mal parida tesis,RT MarcoVFonseca Escuchar Porras acusar JSandoval1982 `` carecer ética '' plagió falsa mal parida tesis…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,167,traficogt,,,"MarcoVFonseca,JSandoval1982",Guatemala,,,,,290032,104,0,0,0,1
1.433958240350523e+18,Sat Sep 04 01:01:00 +0000 2021,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",rt alianzargt influencia buscan impunidad favorecen corrupción notoria vida nacional magistrada suplente,RT AlianzaRgt 👀La influencia buscan impunidad favorecen corrupción notoria vida nacional La Magistrada suplente…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,13,traficogt,,,AlianzaRgt,Guatemala,,,,,290032,104,0,0,0,1
1.43395632819678e+18,Sat Sep 04 00:53:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",toyota landcruiser motor v gasolina automática velxblindaje pantalla tipo tesla cool box aros r preciowhatsappautos carros todoterreno ofertas ahora atencion traficogt carrosenventa guatemala blindado,"TOYOTA LandCruiser 2012 ▶️ Motor 4.6 V8 Gasolina ▶️Automática 6 vel ▶️ 4X4 ▶️ BLINDAJE 7 ▶️Pantalla Tipo Tesla ▶️Cool Box ▶️ Aros R/20 Precio 56,995 📲WhatsApp:5203-8291 autos carros todoterreno Ofertas ahora atencion TraficoGT carrosenventa Guatemala blindado https //t.co/8Ec5GWpmWZ","Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,2,1,AUTOSELLER2,0.0,"TOYOTA,LandCruiser,Motor,4X4,BLINDAJE,Aros,autos,carros,todoterreno,Ofertas,ahora,atencion,TraficoGT,carrosenventa,Guatemala,blindado",,17 calle 17-75 z.10 Guatemala,,,,,14,114,0,0,0,0
1.433953061630792e+18,Sat Sep 04 00:40:26 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",consejos conducir seguroevitar frenar lluvia calles resbaladizas seguro reducir velocidad forma paulatina vehículo quede parado totalidadleer tráficogt teleféricourbano,Consejos conducir seguro Evitar frenar Con lluvia calles resbaladizas Lo seguro reducir velocidad forma paulatina vehículo quede parado totalidad Leer https //t.co/75mQ3hkRv6 TráficoGt TeleféricoUrbano https //t.co/JTs8bkuX2G,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,0,MovilidadNews,0.0,"TráficoGt,TeleféricoUrbano",,Guatemala ,,,,,370,412,0,0,0,0
1.433952381247558e+18,Sat Sep 04 00:37:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hoy si traficogt dar,Hoy si traficogt dar… https //t.co/HtKsdtz0i0,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,2,0,JosiasE_,0.0,traficogt,,221b Baker Street,,,,,716,2329,0,0,0,0
1.433951612544995e+18,Sat Sep 04 00:34:40 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gente anda luces noche lloviendo putas traficogt,La gente anda luces noche lloviendo putas 🙄 TraficoGT,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,4,0,dime_ale_,,TraficoGT,,Guatemala,,,,,200,239,0,0,0,0
1.433950646160531e+18,Sat Sep 04 00:30:50 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",rt alertagt inician lluvias generalizadas tomen precauciones necesarias favor cdgt sistemadebajapresión lclim,RT AlertaGt502 Inician lluvias generalizadas tomen precauciones necesarias favor CDGT SistemaDeBajaPresión AL91 91L Clim…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,1,MovilidadNews,,"CDGT,SistemaDeBajaPresión,AL91,91L",AlertaGt502,Guatemala ,,,,,370,412,0,0,0,1
1.433949236773655e+18,Sat Sep 04 00:25:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",salgan lluvia traficogt re shit advertí,No salgan… lluvia traficogt re shit ¡ya advertí,"Sentiment(polarity=-0.2, subjectivity=0.8)",-0.2,0.8,es,0,0,adin_gm,,traficogt,,502 ,,,,,315,690,0,0,0,0
1.433948193113444e+18,Sat Sep 04 00:21:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt alertagt actualizaciónviernes hrslluvias generalizadas guatemala efectos sistema baja presión norte d,RT AlertaGt502 Actualización Viernes 3/09 17:30hrs Lluvias generalizadas Guatemala🇬🇹 efectos Sistema Baja Presión norte d…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,3,viajerogt,,,AlertaGt502,,,,,,7295,127,0,0,0,1
1.433947142234812e+18,Sat Sep 04 00:16:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alguien puede ayudar decirme si calle zona inundada amilcarmontejo traficogt,Alguien puede ayudar decirme si 13 calle zona 11 inundada amilcarmontejo TraficoGT,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,0,cheepee5,,TraficoGT,amilcarmontejo,Guatemala,,,,,323,582,0,0,0,0
1.433946341793747e+18,Sat Sep 04 00:13:43 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",horas media traficogt patrimonio nacióny aparte pijazos agua modo ir ganarse isr huevee giammattei amigos,Otras 2 horas media TraficoGT patrimonio nación Y aparte pijazos agua Pero modo ir ganarse ISR huevee Giammattei amigos https //t.co/9nG9d7F5gA,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,13,0,densetsuii,0.0,TraficoGT,,Guatemala,,,,,6088,6122,0,0,0,0
1.433943022585135e+18,Sat Sep 04 00:00:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",viernes inicio mes bastante lluvia dormir traficogt,Viernes inicio mes bastante lluvia ... A dormir TraficoGT,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,0,angelzakpa,,TraficoGT,,Guatemala _(Ò;Ó)_,,,,,985,1097,0,0,0,0
1.433941314681377e+18,Fri Sep 03 23:53:45 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",acá parqueo vuelve avenida hincapié modo avance traficogt,Acá parqueo vuelve avenida Hincapié modo avance TraficoGT,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,0,angelzakpa,,TraficoGT,,Guatemala _(Ò;Ó)_,,,,,985,1097,0,0,0,0
1.433941274869051e+18,Fri Sep 03 23:53:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt alertagt actualizaciónviernes hrslluvias generalizadas guatemala efectos sistema baja presión norte d,RT AlertaGt502 Actualización Viernes 3/09 17:30hrs Lluvias generalizadas Guatemala🇬🇹 efectos Sistema Baja Presión norte d…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,3,arturocampos61,,,AlertaGt502,Guatemala,,,,,1144,2694,0,0,0,1
1.433941269894607e+18,Fri Sep 03 23:53:34 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt transmetroguate usuariosviernes septiembre debido tráfico área línea deshabili,RT TransmetroGuate ⚠️A TODOS NUESTROS USUARIOS⚠️ Viernes 3 septiembre 2021 Debido tráfico área LÍNEA 6 Se deshabili…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,1,IrisXiomaraHer1,,,TransmetroGuate,,,,,,4,77,0,0,0,1
1.43393838187717e+18,Fri Sep 03 23:42:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",actualizaciónviernes hrslluvias generalizadas guatemala efectos sistema baja presión norte peténclimagt tráficogt temporalgt lprecaución mompirriscutriguainfocatransca tcaunidos reportandoec viajerogt viajeroenrutas,Actualización Viernes 3/09 17:30hrs Lluvias generalizadas Guatemala🇬🇹 efectos Sistema Baja Presión norte Petén ClimaGt TráficoGt TemporalGt AL91 91L Precaución mompirris27 CUTRIGUA InfoCatransca TCA_UNIDOS ReportandoEC viajerogt Viajeroenrutas https //t.co/TaTnip8Usm,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,4,3,AlertaGt502,0.0,"Petén,ClimaGt,TráficoGt,TemporalGt,AL91,91L","mompirris27,CUTRIGUA,InfoCatransca,TCA_UNIDOS,ReportandoEC,viajerogt,Viajeroenrutas",Guatemala,,1.43390475355836e+18,796436880.0,AlertaGt502,14373,2724,0,0,0,0
1.433934342452097e+18,Fri Sep 03 23:26:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",traficogt complicado ingresar ciudad mirador carretera interamericana,TRAFICOGT complicado ingresar ciudad Mirador Carretera interamericana,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,1,0,salvadt,,TRAFICOGT,,Guatemala,,,,,152,329,0,0,0,0
1.433932177121714e+18,Fri Sep 03 23:17:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",inician lluvias generalizadas tomen precauciones necesarias favor cdgt sistemadebajapresión lclimagt traficogt temporalgt,Inician lluvias generalizadas tomen precauciones necesarias favor CDGT SistemaDeBajaPresión AL91 91L ClimaGt TraficoGt TemporalGt https //t.co/5OHVrBbbQY,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,3,1,AlertaGt502,0.0,"CDGT,SistemaDeBajaPresión,AL91,91L,ClimaGt,TraficoGt,TemporalGt",,Guatemala,,1.433913624536527e+18,796436880.0,AlertaGt502,14373,2724,0,0,0,0
1.433931095901413e+18,Fri Sep 03 23:13:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt juliesan vista hermosa terribletraficogt,RT JulieSan82 Vista Hermosa terrible😣 TraficoGT,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,1,Mr_Latigo_,,TraficoGT,JulieSan82,,,,,,266,619,0,0,0,1
1.433930841227411e+18,Fri Sep 03 23:12:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vista hermosa terribletraficogt,Vista Hermosa terrible😣 TraficoGT,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,1,JulieSan82,,TraficoGT,,Guatemala,,,,,352,889,0,0,0,0
1.433930407603581e+18,Fri Sep 03 23:10:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",traficogt emisorasunidas así paso carretera q va cenma búcaro,TraficoGT EmisorasUnidas así paso carretera q va cenma Búcaro https //t.co/Wub9jPeZcp,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,5,2,edimalejandro,0.0,"TraficoGT,EmisorasUnidas",,,"[[-92.2273874, 13.72873], [-88.2210552, 13.72873], [-88.2210552, 17.816205], [-92.2273874, 17.816205]]",,,,32,470,0,0,0,0
1.433929492167369e+18,Fri Sep 03 23:06:46 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rt alertagt tráficogtreportan accidente bus reina utatlán ruta quiché km ruta interamericana aparent,RT AlertaGt502 TráficoGt Reportan ACCIDENTE DE BUS Reina Utatlán ruta Quiché Km 120 Ruta Interamericana Aparent…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,8,carlos_andoni,,"TráficoGt,Quiché",AlertaGt502,Guatemala,,,,,218,574,0,0,0,1
1.433927566176424e+18,Fri Sep 03 22:59:07 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rt abikina si arzú muerto ojalá infierno tráficogt hora pico diluvio calles inundadas,RT A_bikina Si Arzú muerto ojalá infierno tráficogt hora pico diluvio calles inundadas sin…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,1,smarianalh,,,A_bikina,,,,,,1031,280,0,0,0,1
1.433926851190264e+18,Fri Sep 03 22:56:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",consejos conducir seguro bajo lluvia aumentar distancia seguridad resto vehículosleer tráficogt transportepúblico teleféricourbao,Consejos conducir seguro bajo lluvia 1- Aumentar distancia seguridad resto vehículos Leer 👉https //t.co/75mQ3hkRv6 TráficoGt TransportePúblico TeleféricoUrbao https //t.co/5lmvhn0Zm2,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,1,0,MovilidadNews,0.0,"TráficoGt,TransportePúblico,TeleféricoUrbao",,Guatemala ,,,,,370,412,0,0,0,0
1.433926506162631e+18,Fri Sep 03 22:54:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",traficogt fuertes lluvias nivel nacional,TraficoGT Fuertes lluvias nivel nacional 🚨🚨🗣️👉https //t.co/MWUCAr07Xn https //t.co/767WuqUbJT,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,0,transdocnoticia,0.0,TraficoGT,,Guatemala,,,,,6179,737,0,0,0,0
1.433925268591333e+18,Fri Sep 03 22:49:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",conocías diferencia avemuniguate juntoslogramosmás quédateencasa tráficogt,¿Conocías diferencia 🤔😷🤒 AVEMuniGuate JuntosLogramosMás QuédateEnCasa TráficoGT https //t.co/XMSqI1jsvx,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,es,0,0,AVEMuniGuate,0.0,"AVEMuniGuate,JuntosLogramosMás,QuédateEnCasa,TráficoGT",,Guatemala,,,,,335,109,0,0,0,0
